dataset,query_mode,workload,query_id,method,seed,table,alias,predicate_count,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias,source_sql_path
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,DuckDB,,title,t,1,349934,70291,4.978361383391899,-0.6970864192143915,under,queries/job/30a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,PostgreSQL,,title,t,1,349934,349674,1.000743549706298,-0.00032279954058071737,under,queries/job/30a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,DuckDB,,comp_cast_type,cct1,1,2,1,2.0,-0.3010299956639812,under,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,PostgreSQL,,comp_cast_type,cct1,1,2,2,1.0,0.0,exact,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,DuckDB,,comp_cast_type,cct2,1,1,1,1.0,0.0,exact,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,PostgreSQL,,comp_cast_type,cct2,1,1,1,1.0,0.0,exact,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,DuckDB,,cast_info,ci,1,1,942,942.0,2.9740509027928774,over,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,PostgreSQL,,cast_info,ci,1,1,161,161.0,2.2068258760318495,over,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,DuckDB,,keyword,k,1,7,4351,621.5714285714286,2.7934910432784603,over,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,PostgreSQL,,keyword,k,1,7,7,1.0,0.0,exact,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,DuckDB,,movie_info,mi,1,100183,1078499,10.765289520178074,1.0320257141711127,over,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,PostgreSQL,,movie_info,mi,1,100183,98090,1.021337547150576,-0.009169298049455831,under,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,DuckDB,,name,n,1,245338,240000,1.0222416666666667,-0.009553578864002293,under,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,PostgreSQL,,name,n,1,245338,245520,1.0007418337151195,0.0003220548481578285,over,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,DuckDB,,title,t,2,5756,70291,12.211779013203614,1.086778936617894,over,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,PostgreSQL,,title,t,2,5756,5998,1.042043085476025,0.01788567615894073,over,queries/job/30b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,DuckDB,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,PostgreSQL,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,DuckDB,,comp_cast_type,cct2,1,1,1,1.0,0.0,exact,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,PostgreSQL,,comp_cast_type,cct2,1,1,1,1.0,0.0,exact,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,DuckDB,,cast_info,ci,1,1,942,942.0,2.9740509027928774,over,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,PostgreSQL,,cast_info,ci,1,1,161,161.0,2.2068258760318495,over,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,DuckDB,,keyword,k,1,7,4351,621.5714285714286,2.7934910432784603,over,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,PostgreSQL,,keyword,k,1,7,7,1.0,0.0,exact,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,DuckDB,,movie_info,mi,1,294689,1078499,3.659787097584233,0.5634558217239938,over,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,PostgreSQL,,movie_info,mi,1,294689,286546,1.0284177758544877,-0.012169574669380227,under,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,DuckDB,,name,n,1,245338,240000,1.0222416666666667,-0.009553578864002293,under,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,PostgreSQL,,name,n,1,245338,245520,1.0007418337151195,0.0003220548481578285,over,queries/job/30c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,DuckDB,,cast_info,ci,1,1,942,942.0,2.9740509027928774,over,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,PostgreSQL,,cast_info,ci,1,1,161,161.0,2.2068258760318495,over,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,DuckDB,,company_name,cn,1,2576,3600,1.3975155279503106,0.14535664207951282,over,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,PostgreSQL,,company_name,cn,1,2576,1818,1.4169416941694168,-0.15135197980182583,under,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,DuckDB,,keyword,k,1,7,4351,621.5714285714286,2.7934910432784603,over,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,PostgreSQL,,keyword,k,1,7,7,1.0,0.0,exact,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,DuckDB,,movie_info,mi,1,122418,1078499,8.809970755934584,0.9449744668050879,over,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,PostgreSQL,,movie_info,mi,1,122418,116595,1.0499421072944808,-0.02116535318831738,under,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,DuckDB,,name,n,1,245338,240000,1.0222416666666667,-0.009553578864002293,under,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,PostgreSQL,,name,n,1,245338,245520,1.0007418337151195,0.0003220548481578285,over,queries/job/31a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,DuckDB,,cast_info,ci,1,1,942,942.0,2.9740509027928774,over,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,PostgreSQL,,cast_info,ci,1,1,161,161.0,2.2068258760318495,over,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,DuckDB,,company_name,cn,1,2576,3600,1.3975155279503106,0.14535664207951282,over,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,PostgreSQL,,company_name,cn,1,2576,1818,1.4169416941694168,-0.15135197980182583,under,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,DuckDB,,keyword,k,1,7,4351,621.5714285714286,2.7934910432784603,over,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,PostgreSQL,,keyword,k,1,7,7,1.0,0.0,exact,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,DuckDB,,movie_companies,mc,1,19980,155419,7.778728728728729,0.8909086263970435,over,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,PostgreSQL,,movie_companies,mc,1,19980,18519,1.078891948809331,-0.032977952203191496,under,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,DuckDB,,movie_info,mi,1,122418,1078499,8.809970755934584,0.9449744668050879,over,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,PostgreSQL,,movie_info,mi,1,122418,116595,1.0499421072944808,-0.02116535318831738,under,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,DuckDB,,name,n,1,245338,240000,1.0222416666666667,-0.009553578864002293,under,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,PostgreSQL,,name,n,1,245338,245520,1.0007418337151195,0.0003220548481578285,over,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,DuckDB,,title,t,2,6437,70291,10.91983843405313,1.0382162127534922,over,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,PostgreSQL,,title,t,2,6437,8028,1.2471648283361814,0.09592385468647868,over,queries/job/31b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,DuckDB,,cast_info,ci,1,1,942,942.0,2.9740509027928774,over,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,PostgreSQL,,cast_info,ci,1,1,161,161.0,2.2068258760318495,over,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,DuckDB,,company_name,cn,1,2576,3600,1.3975155279503106,0.14535664207951282,over,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,PostgreSQL,,company_name,cn,1,2576,1818,1.4169416941694168,-0.15135197980182583,under,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,DuckDB,,keyword,k,1,7,4351,621.5714285714286,2.7934910432784603,over,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,PostgreSQL,,keyword,k,1,7,7,1.0,0.0,exact,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,DuckDB,,movie_info,mi,1,316012,1078499,3.412841917395542,0.5331161722537897,over,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,PostgreSQL,,movie_info,mi,1,316012,307925,1.026262888690428,-0.011258624404703125,under,queries/job/31c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,32a,DuckDB,,keyword,k,1,1,2,2.0,0.3010299956639812,over,queries/job/32a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,32a,PostgreSQL,,keyword,k,1,1,1,1.0,0.0,exact,queries/job/32a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,32b,DuckDB,,keyword,k,1,1,2,2.0,0.3010299956639812,over,queries/job/32b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,32b,PostgreSQL,,keyword,k,1,1,1,1.0,0.0,exact,queries/job/32b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,DuckDB,,company_name,cn1,1,8157,273,29.87912087912088,-1.4753678152664067,under,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,PostgreSQL,,company_name,cn1,1,8157,8157,1.0,0.0,exact,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,DuckDB,,kind_type,kt1,1,1,1,1.0,0.0,exact,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,PostgreSQL,,kind_type,kt1,1,1,1,1.0,0.0,exact,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,DuckDB,,kind_type,kt2,1,1,1,1.0,0.0,exact,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,PostgreSQL,,kind_type,kt2,1,1,1,1.0,0.0,exact,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,DuckDB,,link_type,lt,1,3,3,1.0,0.0,exact,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,PostgreSQL,,link_type,lt,1,3,3,1.0,0.0,exact,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,DuckDB,,movie_info_idx,mi_idx2,1,632191,140634,4.495292745708719,-0.6527579794298763,under,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,PostgreSQL,,movie_info_idx,mi_idx2,1,632191,635004,1.0044496046289808,0.0019281521538724318,over,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,DuckDB,,title,t2,1,1521,70291,46.21367521367522,1.664770507829463,over,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,PostgreSQL,,title,t2,1,1521,1781,1.170940170940171,0.06853470541024514,over,queries/job/33a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,DuckDB,,company_name,cn1,1,8157,273,29.87912087912088,-1.4753678152664067,under,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,PostgreSQL,,company_name,cn1,1,8157,8157,1.0,0.0,exact,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,DuckDB,,kind_type,kt1,1,1,1,1.0,0.0,exact,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,PostgreSQL,,kind_type,kt1,1,1,1,1.0,0.0,exact,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,DuckDB,,kind_type,kt2,1,1,1,1.0,0.0,exact,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,PostgreSQL,,kind_type,kt2,1,1,1,1.0,0.0,exact,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,DuckDB,,link_type,lt,1,13,3,4.333333333333333,-0.6368220975871743,under,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,PostgreSQL,,link_type,lt,1,13,17,1.3076923076923077,0.11650556907143717,over,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,DuckDB,,movie_info_idx,mi_idx2,1,632191,140634,4.495292745708719,-0.6527579794298763,under,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,PostgreSQL,,movie_info_idx,mi_idx2,1,632191,635004,1.0044496046289808,0.0019281521538724318,over,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,DuckDB,,title,t2,1,1521,3316,2.1801446416831034,0.33848530782523756,over,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,PostgreSQL,,title,t2,1,1521,1781,1.170940170940171,0.06853470541024514,over,queries/job/33b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,DuckDB,,company_name,cn1,1,9846,3600,2.735,-0.4369573306694496,under,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,PostgreSQL,,company_name,cn1,1,9846,9846,1.0,0.0,exact,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,DuckDB,,kind_type,kt1,1,1,1,1.0,0.0,exact,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,PostgreSQL,,kind_type,kt1,1,1,1,1.0,0.0,exact,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,DuckDB,,kind_type,kt2,1,1,1,1.0,0.0,exact,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,PostgreSQL,,kind_type,kt2,1,1,1,1.0,0.0,exact,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,DuckDB,,link_type,lt,1,3,3,1.0,0.0,exact,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,PostgreSQL,,link_type,lt,1,3,3,1.0,0.0,exact,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,DuckDB,,movie_info_idx,mi_idx2,1,682082,140634,4.850050485657807,-0.6857462593297863,under,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,PostgreSQL,,movie_info_idx,mi_idx2,1,682082,682416,1.0004896771942375,0.00021261205198206098,over,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,DuckDB,,title,t2,1,18955,70291,3.7083091532577157,0.569175933120008,over,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,PostgreSQL,,title,t2,1,18955,19342,1.0204167765761012,0.008777590191115453,over,queries/job/33c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,DuckDB,,company_name,cn,3,2,720,360.0,2.5563025007672873,over,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,PostgreSQL,,company_name,cn,3,2,1,2.0,-0.3010299956639812,under,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,DuckDB,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,PostgreSQL,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,DuckDB,,keyword,k,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,PostgreSQL,,keyword,k,1,1,1,1.0,0.0,exact,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,DuckDB,,link_type,lt,1,1,3,3.0,0.47712125471966244,over,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,PostgreSQL,,link_type,lt,1,1,1,1.0,0.0,exact,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,DuckDB,,movie_companies,mc,1,319455,155419,2.0554436716231606,-0.3129055796624974,under,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,PostgreSQL,,movie_companies,mc,1,319455,320631,1.0036812696623938,0.0015958195785439678,over,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,DuckDB,,movie_info,mi,1,502955,1078499,2.1443250390193955,0.3312906168197974,over,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,PostgreSQL,,movie_info,mi,1,502955,503027,1.0001431539600958,6.21665253462121e-05,over,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,DuckDB,,title,t,1,4577,70291,15.357439370766878,1.186318809455162,over,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,PostgreSQL,,title,t,1,4577,4850,1.0596460563688006,0.02516082617496416,over,queries/job_complex/01.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,DuckDB,,company_name,cn,3,29,720,24.82758620689655,1.3949344985323124,over,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,PostgreSQL,,company_name,cn,3,29,1,29.0,-1.462397997898956,under,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,DuckDB,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,PostgreSQL,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,DuckDB,,keyword,k,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,PostgreSQL,,keyword,k,1,1,1,1.0,0.0,exact,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,DuckDB,,link_type,lt,1,1,3,3.0,0.47712125471966244,over,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,PostgreSQL,,link_type,lt,1,1,1,1.0,0.0,exact,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,DuckDB,,movie_companies,mc,1,319455,155419,2.0554436716231606,-0.3129055796624974,under,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,PostgreSQL,,movie_companies,mc,1,319455,320631,1.0036812696623938,0.0015958195785439678,over,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,DuckDB,,title,t,1,4577,70291,15.357439370766878,1.186318809455162,over,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,PostgreSQL,,title,t,1,4577,4850,1.0596460563688006,0.02516082617496416,over,queries/job_complex/02.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,DuckDB,,company_name,cn,3,2,720,360.0,2.5563025007672873,over,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,PostgreSQL,,company_name,cn,3,2,1,2.0,-0.3010299956639812,under,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,DuckDB,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,PostgreSQL,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,DuckDB,,keyword,k,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,PostgreSQL,,keyword,k,1,1,1,1.0,0.0,exact,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,DuckDB,,link_type,lt,1,1,3,3.0,0.47712125471966244,over,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,PostgreSQL,,link_type,lt,1,1,1,1.0,0.0,exact,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,DuckDB,,movie_companies,mc,1,319455,155419,2.0554436716231606,-0.3129055796624974,under,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,PostgreSQL,,movie_companies,mc,1,319455,320631,1.0036812696623938,0.0015958195785439678,over,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,DuckDB,,movie_info,mi,1,277581,1078499,3.8853487810765146,0.5894300107554536,over,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,PostgreSQL,,movie_info,mi,1,277581,277563,1.0000648501421299,-2.8163145695502864e-05,under,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,DuckDB,,title,t,1,4577,70291,15.357439370766878,1.186318809455162,over,queries/job_complex/03.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,PostgreSQL,,title,t,1,4577,4850,1.0596460563688006,0.02516082617496416,over,queries/job_complex/03.sql
